epoch,step,train_loss_epoch,train_loss_step,val_acc,val_loss
78,62799,,0.17317993938922882,,
78,62849,,0.14943504333496094,,
78,62899,,0.1605857014656067,,
78,62949,,0.15492059290409088,,
78,62999,,0.16563664376735687,,
78,63049,,0.15115538239479065,,
78,63099,,0.16897080838680267,,
78,63149,,0.16602252423763275,,
78,63199,,0.1526268869638443,,
78,63199,,,0.7354077100753784,1.678618311882019
78,63199,0.1629469096660614,,,
79,63249,,0.1371576488018036,,
79,63299,,0.12514254450798035,,
79,63349,,0.14364807307720184,,
79,63399,,0.15074755251407623,,
79,63449,,0.16586512327194214,,
79,63499,,0.13765813410282135,,
79,63549,,0.14253848791122437,,
79,63599,,0.16659137606620789,,
79,63649,,0.15705753862857819,,
79,63699,,0.15638937056064606,,
79,63749,,0.1613132655620575,,
79,63799,,0.16396023333072662,,
79,63849,,0.1941682994365692,,
79,63899,,0.1640206277370453,,
79,63949,,0.16683372855186462,,
79,63999,,0.1567089706659317,,
79,63999,,,0.7348912358283997,1.6893240213394165
79,63999,0.1599363088607788,,,
80,64049,,0.17442862689495087,,
80,64099,,0.13532614707946777,,
80,64149,,0.14914202690124512,,
80,64199,,0.14738903939723969,,
80,64249,,0.1346016377210617,,
80,64299,,0.1481204330921173,,
80,64349,,0.15965420007705688,,
80,64399,,0.14317220449447632,,
80,64449,,0.13337787985801697,,
80,64499,,0.15461018681526184,,
80,64549,,0.17117702960968018,,
80,64599,,0.18086642026901245,,
80,64649,,0.15020856261253357,,
80,64699,,0.14397042989730835,,
80,64749,,0.16544878482818604,,
80,64799,,0.1562083214521408,,
80,64799,,,0.7345033288002014,1.6934902667999268
80,64799,0.1571168601512909,,,
81,64849,,0.13571833074092865,,
81,64899,,0.11008269339799881,,
81,64949,,0.15789812803268433,,
81,64999,,0.1499609500169754,,
81,65049,,0.13133464753627777,,
81,65099,,0.16395588219165802,,
81,65149,,0.14698560535907745,,
81,65199,,0.16609090566635132,,
81,65249,,0.1479107141494751,,
81,65299,,0.14667150378227234,,
81,65349,,0.17215606570243835,,
81,65399,,0.13580459356307983,,
81,65449,,0.15091395378112793,,
81,65499,,0.14322368800640106,,
81,65549,,0.16999031603336334,,
81,65599,,0.1401270478963852,,
81,65599,,,0.7333893775939941,1.6999536752700806
81,65599,0.1542777270078659,,,
82,65649,,0.1337062418460846,,
82,65699,,0.11736650764942169,,
82,65749,,0.1705223023891449,,
82,65799,,0.13344097137451172,,
82,65849,,0.1565263420343399,,
82,65899,,0.12495187669992447,,
82,65949,,0.14087748527526855,,
82,65999,,0.16499631106853485,,
82,66049,,0.12720215320587158,,
82,66099,,0.15614598989486694,,
82,66149,,0.15642769634723663,,
82,66199,,0.13829535245895386,,
82,66249,,0.16345378756523132,,
82,66299,,0.15466418862342834,,
82,66349,,0.1572725921869278,,
82,66399,,0.16359089314937592,,
82,66399,,,0.7341564297676086,1.7009363174438477
82,66399,0.15136058628559113,,,
83,66449,,0.11382780969142914,,
83,66499,,0.12327921390533447,,
83,66549,,0.1458590179681778,,
83,66599,,0.14434538781642914,,
83,66649,,0.13066637516021729,,
83,66699,,0.14050020277500153,,
83,66749,,0.1757144331932068,,
83,66799,,0.12996739149093628,,
83,66849,,0.15494094789028168,,
83,66899,,0.1411316692829132,,
83,66949,,0.14565831422805786,,
83,66999,,0.13727448880672455,,
83,67049,,0.1750432848930359,,
83,67099,,0.15721337497234344,,
83,67149,,0.1803884655237198,,
83,67199,,0.17486698925495148,,
83,67199,,,0.734118640422821,1.7104437351226807
83,67199,0.14909255504608154,,,
84,67249,,0.1284988671541214,,
84,67299,,0.1368413269519806,,
84,67349,,0.1343698352575302,,
84,67399,,0.136527419090271,,
84,67449,,0.1591588258743286,,
84,67499,,0.15926507115364075,,
84,67549,,0.16618844866752625,,
84,67599,,0.1417069286108017,,
84,67649,,0.14653734862804413,,
84,67699,,0.1605592519044876,,
84,67749,,0.14850647747516632,,
84,67799,,0.14917999505996704,,
84,67849,,0.15364886820316315,,
84,67899,,0.16288667917251587,,
84,67949,,0.1539192497730255,,
84,67999,,0.17543333768844604,,
84,67999,,,0.7342373728752136,1.7126421928405762
84,67999,0.1467961221933365,,,
85,68049,,0.1475093513727188,,
85,68099,,0.14819326996803284,,
85,68149,,0.13350549340248108,,
85,68199,,0.15109199285507202,,
85,68249,,0.13482946157455444,,
85,68299,,0.14546827971935272,,
85,68349,,0.13344265520572662,,
85,68399,,0.15407876670360565,,
85,68449,,0.1611287146806717,,
85,68499,,0.15312528610229492,,
85,68549,,0.14269927144050598,,
85,68599,,0.1519910842180252,,
85,68649,,0.12768670916557312,,
85,68699,,0.1516982913017273,,
85,68749,,0.13784776628017426,,
85,68799,,0.13691842555999756,,
85,68799,,,0.733263373374939,1.7235511541366577
85,68799,0.14454564452171326,,,
86,68849,,0.1240207627415657,,
86,68899,,0.13860687613487244,,
86,68949,,0.14358344674110413,,
86,68999,,0.13439874351024628,,
86,69049,,0.14108414947986603,,
86,69099,,0.14033256471157074,,
86,69149,,0.14292266964912415,,
86,69199,,0.16818125545978546,,
86,69249,,0.13984499871730804,,
86,69299,,0.16058583557605743,,
86,69349,,0.16216544806957245,,
86,69399,,0.15945984423160553,,
86,69449,,0.12949439883232117,,
86,69499,,0.13792753219604492,,
86,69549,,0.1674249768257141,,
86,69599,,0.15077048540115356,,
86,69599,,,0.732933521270752,1.7302950620651245
86,69599,0.14196105301380157,,,
87,69649,,0.13108889758586884,,
87,69699,,0.13771472871303558,,
87,69749,,0.12479636073112488,,
87,69799,,0.11626207083463669,,
87,69849,,0.11704805493354797,,
87,69899,,0.12169642746448517,,
87,69949,,0.1289989948272705,,
87,69999,,0.15306970477104187,,
87,70049,,0.1334419548511505,,
87,70099,,0.1254177689552307,,
87,70149,,0.13692781329154968,,
87,70199,,0.14666999876499176,,
87,70249,,0.13188090920448303,,
87,70299,,0.13812680542469025,,
87,70349,,0.17012132704257965,,
87,70399,,0.1719750612974167,,
87,70399,,,0.7342045307159424,1.7308493852615356
87,70399,0.13996240496635437,,,
88,70449,,0.13114525377750397,,
88,70499,,0.13252238929271698,,
88,70549,,0.15619440376758575,,
88,70599,,0.13194014132022858,,
88,70649,,0.11627962440252304,,
88,70699,,0.1274552345275879,,
88,70749,,0.14348503947257996,,
88,70799,,0.13764534890651703,,
88,70849,,0.12773337960243225,,
88,70899,,0.13199837505817413,,
88,70949,,0.1254541277885437,,
88,70999,,0.14867284893989563,,
88,71049,,0.13368119299411774,,
88,71099,,0.17817212641239166,,
88,71149,,0.14164288341999054,,
88,71199,,0.16147615015506744,,
88,71199,,,0.7350017428398132,1.7408634424209595
88,71199,0.13805082440376282,,,
89,71249,,0.16073457896709442,,
89,71299,,0.12083066999912262,,
89,71349,,0.11355672031641006,,
89,71399,,0.12989436089992523,,
89,71449,,0.13505904376506805,,
89,71499,,0.1249726414680481,,
89,71549,,0.12595893442630768,,
89,71599,,0.1317342221736908,,
89,71649,,0.16200686991214752,,
89,71699,,0.14384488761425018,,
89,71749,,0.15380671620368958,,
89,71799,,0.12281356751918793,,
89,71849,,0.14361779391765594,,
89,71899,,0.1330893635749817,,
89,71949,,0.14959536492824554,,
89,71999,,0.1372254192829132,,
89,71999,,,0.7344632148742676,1.7466371059417725
89,71999,0.13618020713329315,,,
90,72049,,0.10711385309696198,,
90,72099,,0.12816929817199707,,
90,72149,,0.12083887308835983,,
90,72199,,0.10375066846609116,,
90,72249,,0.14640715718269348,,
90,72299,,0.13789764046669006,,
90,72349,,0.11996357887983322,,
90,72399,,0.14067639410495758,,
90,72449,,0.13215380907058716,,
90,72499,,0.15751835703849792,,
90,72549,,0.14146877825260162,,
90,72599,,0.15005287528038025,,
90,72649,,0.14141632616519928,,
90,72699,,0.16773636639118195,,
90,72749,,0.1666615605354309,,
90,72799,,0.14648020267486572,,
90,72799,,,0.733314573764801,1.745048999786377
90,72799,0.1341671347618103,,,
91,72849,,0.13652758300304413,,
91,72899,,0.12384683638811111,,
91,72949,,0.12073922902345657,,
91,72999,,0.11458373814821243,,
91,73049,,0.13620753586292267,,
91,73099,,0.1240457072854042,,
91,73149,,0.11819089949131012,,
91,73199,,0.13255514204502106,,
91,73249,,0.13010527193546295,,
91,73299,,0.12238015234470367,,
91,73349,,0.1147841066122055,,
91,73399,,0.13819082081317902,,
91,73449,,0.145900160074234,,
91,73499,,0.15195412933826447,,
91,73549,,0.13440090417861938,,
91,73599,,0.14452166855335236,,
91,73599,,,0.7350616455078125,1.7566226720809937
91,73599,0.13240480422973633,,,
92,73649,,0.11940082162618637,,
92,73699,,0.12261103093624115,,
92,73749,,0.1258830428123474,,
92,73799,,0.14677134156227112,,
92,73849,,0.136882945895195,,
92,73899,,0.13559962809085846,,
92,73949,,0.14050237834453583,,
92,73999,,0.11630739271640778,,
92,74049,,0.11335165053606033,,
92,74099,,0.13899222016334534,,
92,74149,,0.1324833333492279,,
92,74199,,0.1269867867231369,,
92,74249,,0.1189485415816307,,
92,74299,,0.1515878587961197,,
92,74349,,0.13705775141716003,,
92,74399,,0.12707313895225525,,
92,74399,,,0.7328305244445801,1.756887674331665
92,74399,0.13051043450832367,,,
93,74449,,0.11607047915458679,,
93,74499,,0.11887222528457642,,
93,74549,,0.1130717545747757,,
93,74599,,0.13104654848575592,,
93,74649,,0.14311696588993073,,
93,74699,,0.13513751327991486,,
93,74749,,0.1145894005894661,,
93,74799,,0.11252004653215408,,
93,74849,,0.13374194502830505,,
93,74899,,0.14831410348415375,,
93,74949,,0.15897183120250702,,
93,74999,,0.14223326742649078,,
93,75049,,0.132892444729805,,
93,75099,,0.14634647965431213,,
93,75149,,0.1507701575756073,,
93,75199,,0.14685378968715668,,
93,75199,,,0.7338079810142517,1.7587251663208008
93,75199,0.12899823486804962,,,
94,75249,,0.12156141549348831,,
94,75299,,0.12751589715480804,,
94,75349,,0.11316736787557602,,
94,75399,,0.09296989440917969,,
94,75449,,0.10306182503700256,,
94,75499,,0.1090955063700676,,
94,75549,,0.12073950469493866,,
94,75599,,0.14349223673343658,,
94,75649,,0.14148834347724915,,
94,75699,,0.11081589758396149,,
94,75749,,0.13055631518363953,,
94,75799,,0.13815189898014069,,
94,75849,,0.12512972950935364,,
94,75899,,0.13462939858436584,,
94,75949,,0.13668440282344818,,
94,75999,,0.174432635307312,,
94,75999,,,0.7345091104507446,1.7640163898468018
94,75999,0.1274559050798416,,,
95,76049,,0.12277598679065704,,
95,76099,,0.12125086784362793,,
95,76149,,0.11872938275337219,,
95,76199,,0.1288887858390808,,
95,76249,,0.13869115710258484,,
95,76299,,0.11288821697235107,,
95,76349,,0.11936383694410324,,
95,76399,,0.12069624662399292,,
95,76449,,0.1326921135187149,,
95,76499,,0.1027265414595604,,
95,76549,,0.13346216082572937,,
95,76599,,0.13096517324447632,,
95,76649,,0.12315604835748672,,
95,76699,,0.12033291161060333,,
95,76749,,0.12296126037836075,,
95,76799,,0.15236759185791016,,
95,76799,,,0.7344295382499695,1.7647019624710083
95,76799,0.1262717843055725,,,
96,76849,,0.10509517043828964,,
96,76899,,0.10478581488132477,,
96,76949,,0.12996113300323486,,
96,76999,,0.12054356187582016,,
96,77049,,0.1325358748435974,,
96,77099,,0.08567691594362259,,
96,77149,,0.12758387625217438,,
96,77199,,0.11462894827127457,,
96,77249,,0.15085835754871368,,
96,77299,,0.1361244171857834,,
96,77349,,0.13359571993350983,,
96,77399,,0.13219627737998962,,
96,77449,,0.13618630170822144,,
96,77499,,0.12889672815799713,,
96,77549,,0.13894332945346832,,
96,77599,,0.11026699841022491,,
96,77599,,,0.7323096394538879,1.7775529623031616
96,77599,0.1247788593173027,,,
97,77649,,0.12753210961818695,,
97,77699,,0.09271454811096191,,
97,77749,,0.11172030121088028,,
97,77799,,0.11035026609897614,,
97,77849,,0.12006082385778427,,
97,77899,,0.11844108998775482,,
97,77949,,0.09819088876247406,,
97,77999,,0.11653761565685272,,
97,78049,,0.14471116662025452,,
97,78099,,0.11990106850862503,,
97,78149,,0.13184091448783875,,
97,78199,,0.12445186823606491,,
97,78249,,0.1354507952928543,,
97,78299,,0.11683671176433563,,
97,78349,,0.13692989945411682,,
97,78399,,0.13426277041435242,,
97,78399,,,0.7334861159324646,1.7763537168502808
97,78399,0.12320668995380402,,,
98,78449,,0.12657934427261353,,
98,78499,,0.11711517721414566,,
98,78549,,0.1147225946187973,,
98,78599,,0.12412741035223007,,
98,78649,,0.11518798023462296,,
98,78699,,0.11746712028980255,,
98,78749,,0.12159371376037598,,
98,78799,,0.11407070606946945,,
98,78849,,0.12132685631513596,,
98,78899,,0.13082076609134674,,
98,78949,,0.11426293104887009,,
98,78999,,0.15435980260372162,,
98,79049,,0.13448786735534668,,
98,79099,,0.12788702547550201,,
98,79149,,0.13897329568862915,,
98,79199,,0.13694199919700623,,
98,79199,,,0.7339662909507751,1.7866361141204834
98,79199,0.12168264389038086,,,
99,79249,,0.12566815316677094,,
99,79299,,0.10546745359897614,,
99,79349,,0.13242827355861664,,
99,79399,,0.11085262894630432,,
99,79449,,0.09993483871221542,,
99,79499,,0.08955903351306915,,
99,79549,,0.11633257567882538,,
99,79599,,0.13539083302021027,,
99,79649,,0.11607055366039276,,
99,79699,,0.12059884518384933,,
99,79749,,0.13988251984119415,,
99,79799,,0.1253519505262375,,
99,79849,,0.1346578150987625,,
99,79899,,0.1529713124036789,,
99,79949,,0.175323948264122,,
99,79999,,0.1402675360441208,,
99,79999,,,0.7328795194625854,1.800843358039856
99,79999,0.12047988176345825,,,
100,80049,,0.09567386656999588,,
100,80099,,0.0986078605055809,,
100,80149,,0.09029185771942139,,
100,80199,,0.1296454519033432,,
100,80249,,0.11557340621948242,,
100,80299,,0.11671434342861176,,
100,80349,,0.13994529843330383,,
100,80399,,0.09504210203886032,,
100,80449,,0.11676821112632751,,
100,80499,,0.13086487352848053,,
100,80549,,0.13542640209197998,,
100,80599,,0.12491931766271591,,
100,80649,,0.13870462775230408,,
100,80699,,0.1225590780377388,,
100,80749,,0.12945036590099335,,
100,80799,,0.1437673419713974,,
100,80799,,,0.7336956262588501,1.7902220487594604
100,80799,0.11964399367570877,,,
101,80849,,0.10992860049009323,,
101,80899,,0.10252799093723297,,
101,80949,,0.1098378524184227,,
101,80999,,0.10323213040828705,,
101,81049,,0.11158957332372665,,
101,81099,,0.09912018477916718,,
101,81149,,0.10994614660739899,,
101,81199,,0.10693585872650146,,
101,81249,,0.12305833399295807,,
101,81299,,0.11064475029706955,,
101,81349,,0.13603991270065308,,
101,81399,,0.11590666323900223,,
101,81449,,0.1201007291674614,,
101,81499,,0.13322903215885162,,
101,81549,,0.1277947872877121,,
101,81599,,0.13299350440502167,,
101,81599,,,0.7336487770080566,1.7932732105255127
101,81599,0.11780473589897156,,,
102,81649,,0.10125231742858887,,
102,81699,,0.0941433534026146,,
102,81749,,0.10168743133544922,,
102,81799,,0.119501993060112,,
102,81849,,0.09597919881343842,,
102,81899,,0.12185923010110855,,
102,81949,,0.12153510749340057,,
102,81999,,0.11962103843688965,,
102,82049,,0.10385474562644958,,
102,82099,,0.11681803315877914,,
102,82149,,0.10566746443510056,,
102,82199,,0.11795267462730408,,
102,82249,,0.12385690212249756,,
102,82299,,0.12923254072666168,,
102,82349,,0.12166161835193634,,
102,82399,,0.14228154718875885,,
102,82399,,,0.7325310707092285,1.8074853420257568
102,82399,0.1170065775513649,,,
103,82449,,0.084751658141613,,
103,82499,,0.0997694656252861,,
103,82549,,0.10521996766328812,,
103,82599,,0.11724849045276642,,
103,82649,,0.1055552139878273,,
103,82699,,0.13393579423427582,,
103,82749,,0.11582300812005997,,
103,82799,,0.12817029654979706,,
103,82849,,0.11377907544374466,,
103,82899,,0.12484018504619598,,
103,82949,,0.12482288479804993,,
103,82999,,0.16096778213977814,,
103,83049,,0.13135497272014618,,
103,83099,,0.11829117685556412,,
103,83149,,0.12951336801052094,,
103,83199,,0.13293015956878662,,
103,83199,,,0.733268141746521,1.799974799156189
103,83199,0.1156017854809761,,,
104,83249,,0.11814195662736893,,
104,83299,,0.09860723465681076,,
104,83349,,0.09857753664255142,,
104,83399,,0.09579933434724808,,
104,83449,,0.11153209954500198,,
104,83499,,0.11053136736154556,,
104,83549,,0.09771793335676193,,
104,83599,,0.0842985212802887,,
104,83649,,0.1288996934890747,,
104,83699,,0.1326771080493927,,
104,83749,,0.12624548375606537,,
104,83799,,0.11568740755319595,,
104,83849,,0.1191391721367836,,
104,83899,,0.12634727358818054,,
104,83949,,0.1402362585067749,,
104,83999,,0.12484003603458405,,
104,83999,,,0.7331708669662476,1.8166500329971313
104,83999,0.11483900249004364,,,
105,84049,,0.1183735653758049,,
105,84099,,0.11174684762954712,,
105,84149,,0.09976524859666824,,
105,84199,,0.1199672743678093,,
105,84249,,0.10192234069108963,,
105,84299,,0.10988842695951462,,
105,84349,,0.10374713689088821,,
105,84399,,0.12085411697626114,,
105,84449,,0.11844103783369064,,
105,84499,,0.13430048525333405,,
105,84549,,0.12156598269939423,,
105,84599,,0.14415377378463745,,
105,84649,,0.11461888253688812,,
105,84699,,0.11612654477357864,,
105,84749,,0.10020855069160461,,
105,84799,,0.1475464552640915,,
105,84799,,,0.7328252196311951,1.8178699016571045
105,84799,0.11389389634132385,,,
106,84849,,0.08500603586435318,,
106,84899,,0.10477802902460098,,
106,84949,,0.10599236190319061,,
106,84999,,0.1100725531578064,,
106,85049,,0.14231550693511963,,
106,85099,,0.12708014249801636,,
106,85149,,0.10028306394815445,,
106,85199,,0.11958207190036774,,
106,85249,,0.1226198822259903,,
106,85299,,0.12223287671804428,,
106,85349,,0.1024860292673111,,
106,85399,,0.10583973675966263,,
106,85449,,0.13197195529937744,,
106,85499,,0.12757933139801025,,
106,85549,,0.12516576051712036,,
106,85599,,0.1079033613204956,,
106,85599,,,0.7332762479782104,1.823404312133789
106,85599,0.11247633397579193,,,
107,85649,,0.09700647741556168,,
107,85699,,0.11119342595338821,,
107,85749,,0.09039970487356186,,
107,85799,,0.0984010249376297,,
107,85849,,0.09834877401590347,,
107,85899,,0.10753709077835083,,
107,85949,,0.1110706776380539,,
107,85999,,0.12102769315242767,,
107,86049,,0.08686725050210953,,
107,86099,,0.10399074107408524,,
107,86149,,0.12264344096183777,,
107,86199,,0.09995795786380768,,
107,86249,,0.09895151853561401,,
107,86299,,0.11778715997934341,,
107,86349,,0.11912894994020462,,
107,86399,,0.11452111601829529,,
107,86399,,,0.7332584261894226,1.833187460899353
107,86399,0.11184106767177582,,,
108,86449,,0.10945165157318115,,
108,86499,,0.0931091234087944,,
108,86549,,0.10261522233486176,,
108,86599,,0.11601756513118744,,
108,86649,,0.09604962170124054,,
108,86699,,0.10184294730424881,,
108,86749,,0.13418328762054443,,
108,86799,,0.10093916207551956,,
108,86849,,0.1197192519903183,,
108,86899,,0.10166028887033463,,
108,86949,,0.11559650301933289,,
108,86999,,0.13044807314872742,,
108,87049,,0.0929844006896019,,
108,87099,,0.136220782995224,,
108,87149,,0.10480248928070068,,
108,87199,,0.1268935650587082,,
108,87199,,,0.7338733673095703,1.8339965343475342
108,87199,0.11077486723661423,,,
109,87249,,0.11041375249624252,,
109,87299,,0.09133854508399963,,
109,87349,,0.10434946417808533,,
109,87399,,0.10890484601259232,,
109,87449,,0.1072266548871994,,
109,87499,,0.10961073637008667,,
109,87549,,0.11611787974834442,,
109,87599,,0.095201775431633,,
109,87649,,0.11305137723684311,,
109,87699,,0.11171340197324753,,
109,87749,,0.10930825024843216,,
109,87799,,0.13911938667297363,,
109,87849,,0.11829399317502975,,
109,87899,,0.10114400833845139,,
109,87949,,0.10350485146045685,,
109,87999,,0.12581457197666168,,
109,87999,,,0.7338103652000427,1.829541802406311
109,87999,0.11051472276449203,,,
110,88049,,0.10015799850225449,,
110,88099,,0.0943918451666832,,
110,88149,,0.10655800998210907,,
110,88199,,0.09731494635343552,,
110,88249,,0.11475041508674622,,
110,88299,,0.10493632405996323,,
110,88349,,0.12097819149494171,,
110,88399,,0.10480567067861557,,
110,88449,,0.09916777908802032,,
110,88499,,0.09030592441558838,,
110,88549,,0.10815697908401489,,
110,88599,,0.1251973658800125,,
110,88649,,0.11840198189020157,,
110,88699,,0.14527760446071625,,
110,88749,,0.10676639527082443,,
110,88799,,0.127314493060112,,
110,88799,,,0.7333245873451233,1.8445683717727661
110,88799,0.1092471033334732,,,
111,88849,,0.10103468596935272,,
111,88899,,0.08533444255590439,,
111,88949,,0.08543161302804947,,
111,88999,,0.09098989516496658,,
111,89049,,0.12241247296333313,,
111,89099,,0.12698210775852203,,
111,89149,,0.08621720969676971,,
111,89199,,0.11596343666315079,,
111,89249,,0.11509252339601517,,
111,89299,,0.11479856073856354,,
111,89349,,0.09770055115222931,,
111,89399,,0.11190032958984375,,
111,89449,,0.10583911836147308,,
111,89499,,0.11281442642211914,,
111,89549,,0.09868501126766205,,
111,89599,,0.11293542385101318,,
111,89599,,,0.7331418395042419,1.8397058248519897
111,89599,0.10834132134914398,,,
112,89649,,0.07418573647737503,,
112,89699,,0.09998790919780731,,
112,89749,,0.11259295046329498,,
112,89799,,0.10551426559686661,,
112,89849,,0.10604748129844666,,
112,89899,,0.12105433642864227,,
112,89949,,0.08671028912067413,,
112,89999,,0.10975133627653122,,
112,90049,,0.11989124119281769,,
112,90099,,0.1195187196135521,,
112,90149,,0.10014954209327698,,
112,90199,,0.11048310250043869,,
112,90249,,0.12485504150390625,,
112,90299,,0.09384936094284058,,
112,90349,,0.10376201570034027,,
112,90399,,0.11465919762849808,,
112,90399,,,0.733314573764801,1.8477343320846558
112,90399,0.10780370980501175,,,
113,90449,,0.0967411920428276,,
113,90499,,0.11326892673969269,,
113,90549,,0.10938680917024612,,
113,90599,,0.1055317372083664,,
113,90649,,0.07488632947206497,,
113,90699,,0.09532448649406433,,
113,90749,,0.11135052889585495,,
113,90799,,0.12280222028493881,,
113,90849,,0.12498768419027328,,
113,90899,,0.13096092641353607,,
113,90949,,0.10917148739099503,,
113,90999,,0.10416900366544724,,
113,91049,,0.11862637847661972,,
113,91099,,0.11653968691825867,,
113,91149,,0.11987937986850739,,
113,91199,,0.1420300006866455,,
113,91199,,,0.7336111068725586,1.8500373363494873
113,91199,0.10697296261787415,,,
114,91249,,0.09016217291355133,,
114,91299,,0.10191275924444199,,
114,91349,,0.10472935438156128,,
114,91399,,0.10208959877490997,,
114,91449,,0.0971800908446312,,
114,91499,,0.09926221519708633,,
114,91549,,0.10044592618942261,,
114,91599,,0.10111883282661438,,
114,91649,,0.11790069937705994,,
114,91699,,0.10965908318758011,,
114,91749,,0.13221190869808197,,
114,91799,,0.11041385680437088,,
114,91849,,0.10388686507940292,,
114,91899,,0.09566958993673325,,
114,91949,,0.10921082645654678,,
114,91999,,0.10907232016324997,,
114,91999,,,0.7334150671958923,1.8571730852127075
114,91999,0.10624400526285172,,,
115,92049,,0.08623482286930084,,
115,92099,,0.11578726023435593,,
115,92149,,0.09305179119110107,,
115,92199,,0.11073285341262817,,
115,92249,,0.08981900662183762,,
115,92299,,0.11730434000492096,,
115,92349,,0.11264944076538086,,
115,92399,,0.08040537685155869,,
115,92449,,0.15216319262981415,,
115,92499,,0.1079811304807663,,
115,92549,,0.10937891900539398,,
115,92599,,0.09191121906042099,,
115,92649,,0.10629608482122421,,
115,92699,,0.0996658205986023,,
115,92749,,0.09775341302156448,,
115,92799,,0.13236813247203827,,
115,92799,,,0.7332503199577332,1.8629093170166016
115,92799,0.10562204569578171,,,
116,92849,,0.09132383018732071,,
116,92899,,0.09940453618764877,,
116,92949,,0.10702011734247208,,
116,92999,,0.08231227844953537,,
116,93049,,0.09207361936569214,,
116,93099,,0.10618620365858078,,
116,93149,,0.10088355839252472,,
116,93199,,0.12030697613954544,,
116,93249,,0.09546492993831635,,
116,93299,,0.10339737683534622,,
116,93349,,0.10333072394132614,,
116,93399,,0.135046124458313,,
116,93449,,0.11182904988527298,,
116,93499,,0.09315001964569092,,
116,93549,,0.09988385438919067,,
116,93599,,0.11657222360372543,,
116,93599,,,0.7326461672782898,1.8597697019577026
116,93599,0.10455844551324844,,,
117,93649,,0.0973772406578064,,
117,93699,,0.08576469123363495,,
117,93749,,0.08095549046993256,,
117,93799,,0.10462647676467896,,
117,93849,,0.09312129020690918,,
117,93899,,0.09850525856018066,,
117,93949,,0.08637882024049759,,
117,93999,,0.10004504770040512,,
117,94049,,0.10167491436004639,,
117,94099,,0.1252041906118393,,
117,94149,,0.09434090554714203,,
117,94199,,0.0933452695608139,,
117,94249,,0.09866878390312195,,
117,94299,,0.10750779509544373,,
117,94349,,0.10268038511276245,,
117,94399,,0.11460373550653458,,
117,94399,,,0.7331933379173279,1.8782812356948853
117,94399,0.10439245402812958,,,
118,94449,,0.09719608724117279,,
118,94499,,0.0859665498137474,,
118,94549,,0.08438229560852051,,
118,94599,,0.09418030083179474,,
118,94649,,0.08913347125053406,,
118,94699,,0.10046330094337463,,
118,94749,,0.11420711874961853,,
118,94799,,0.11917366087436676,,
118,94849,,0.10957002639770508,,
118,94899,,0.09995388239622116,,
118,94949,,0.12461618334054947,,
118,94999,,0.13936510682106018,,
118,95049,,0.10166256874799728,,
118,95099,,0.10594966262578964,,
118,95149,,0.09608699381351471,,
118,95199,,0.10573454201221466,,
118,95199,,,0.7339439392089844,1.8643282651901245
118,95199,0.10331010818481445,,,
119,95249,,0.10227331519126892,,
119,95299,,0.08657736331224442,,
119,95349,,0.09676556289196014,,
119,95399,,0.11539345979690552,,
119,95449,,0.08940982818603516,,
119,95499,,0.10252655297517776,,
119,95549,,0.10004670917987823,,
119,95599,,0.12562185525894165,,
119,95649,,0.10544788837432861,,
119,95699,,0.1395198255777359,,
119,95749,,0.10470566153526306,,
119,95799,,0.11072283238172531,,
119,95849,,0.10317531228065491,,
119,95899,,0.10053364187479019,,
119,95949,,0.12914559245109558,,
119,95999,,0.10225328058004379,,
119,95999,,,0.7312382459640503,1.8843547105789185
119,95999,0.10256049782037735,,,
120,96049,,0.0806533470749855,,
120,96099,,0.09309324622154236,,
120,96149,,0.10293314605951309,,
120,96199,,0.0770050510764122,,
120,96249,,0.09438581764698029,,
120,96299,,0.09539856761693954,,
120,96349,,0.09908289462327957,,
120,96399,,0.08963138610124588,,
120,96449,,0.09872601926326752,,
120,96499,,0.11317875981330872,,
120,96549,,0.10251407325267792,,
120,96599,,0.10738247632980347,,
120,96649,,0.11748627573251724,,
120,96699,,0.12009509652853012,,
120,96749,,0.09757808595895767,,
120,96799,,0.12040258198976517,,
120,96799,,,0.732306718826294,1.8834435939788818
120,96799,0.10202532261610031,,,
121,96849,,0.09082095324993134,,
121,96899,,0.08931415528059006,,
121,96949,,0.10323548316955566,,
121,96999,,0.10710424929857254,,
121,97049,,0.102556511759758,,
121,97099,,0.07379346340894699,,
121,97149,,0.08725832402706146,,
121,97199,,0.09105352312326431,,
121,97249,,0.11676441878080368,,
121,97299,,0.10389760136604309,,
121,97349,,0.08786579966545105,,
121,97399,,0.09751211106777191,,
121,97449,,0.10577286779880524,,
121,97499,,0.10270979255437851,,
121,97549,,0.1238536611199379,,
121,97599,,0.10556868463754654,,
121,97599,,,0.7337256073951721,1.8832404613494873
121,97599,0.10149975121021271,,,
122,97649,,0.09733978658914566,,
122,97699,,0.1098066121339798,,
122,97749,,0.07638930529356003,,
122,97799,,0.08172140270471573,,
122,97849,,0.08747703582048416,,
122,97899,,0.10015855729579926,,
122,97949,,0.08920048922300339,,
122,97999,,0.13233226537704468,,
122,98049,,0.10912816226482391,,
122,98099,,0.08270532637834549,,
122,98149,,0.1174083799123764,,
122,98199,,0.10872609168291092,,
122,98249,,0.0895310789346695,,
122,98299,,0.11556164920330048,,
122,98349,,0.11709938943386078,,
122,98399,,0.11038975417613983,,
122,98399,,,0.7332631945610046,1.8935939073562622
