epoch,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
159,127249,,,0.0017700042808428407,,
159,127299,,,0.006550819147378206,,
159,127349,,,0.01794867403805256,,
159,127399,,,0.001989298267289996,,
159,127449,,,0.005593561101704836,,
159,127499,,,0.0016593380132690072,,
159,127549,,,0.0003205914399586618,,
159,127599,,,0.0017193262465298176,,
159,127649,,,0.007120214402675629,,
159,127699,,,0.002692603273317218,,
159,127749,,,0.008521152660250664,,
159,127799,,,0.0011574014788493514,,
159,127849,,,0.015156357549130917,,
159,127899,,,0.001348087447695434,,
159,127949,,,0.0028725028969347477,,
159,127999,,,0.0011208411306142807,,
159,127999,,,,0.9456064701080322,0.5316308736801147
159,127999,,0.005884076934307814,,,
160,128049,,,0.011211794801056385,,
160,128099,,,0.009662683121860027,,
160,128149,,,0.000989745371043682,,
160,128199,,,0.02031514048576355,,
160,128249,,,0.0011617369018495083,,
160,128299,,,0.0016131491865962744,,
160,128349,,,0.002534927101805806,,
160,128399,,,0.0026159321423619986,,
160,128449,,,0.004187597427517176,,
160,128499,,,0.015359542332589626,,
160,128549,,,0.008699629455804825,,
160,128599,,,0.0060372119769454,,
160,128649,,,0.0015846573514863849,,
160,128699,,,0.011459486559033394,,
160,128749,,,0.013036205433309078,,
160,128799,,,0.004712324123829603,,
160,128799,,,,0.9464683532714844,0.5311315655708313
160,128799,,0.0060074906796216965,,,
161,128849,,,0.019639523699879646,,
161,128899,,,0.041844457387924194,,
161,128949,,,0.001921653631143272,,
161,128999,,,0.0014921326655894518,,
161,129049,,,0.0025479167234152555,,
161,129099,,,0.002163273049518466,,
161,129149,,,0.00160315225366503,,
161,129199,,,0.016243087127804756,,
161,129249,,,0.001328424084931612,,
161,129299,,,0.0016339553985744715,,
161,129349,,,0.007268295157700777,,
161,129399,,,0.0018978659063577652,,
161,129449,,,0.008449317887425423,,
161,129499,,,0.002758161863312125,,
161,129549,,,0.004476970061659813,,
161,129599,,,0.0006960235186852515,,
161,129599,,,,0.9459984302520752,0.5346348881721497
161,129599,,0.00654385844245553,,,
162,129649,,,0.0008899641688913107,,
162,129699,,,0.0005480741383507848,,
162,129749,,,0.007685450371354818,,
162,129799,,,0.0010705573949962854,,
162,129849,,,0.00676361657679081,,
162,129899,,,0.0026052119210362434,,
162,129949,,,0.008320935070514679,,
162,129999,,,0.017617709934711456,,
162,130049,,,0.005436720792204142,,
162,130099,,,0.010618839412927628,,
162,130149,,,0.0008329626871272922,,
162,130199,,,0.0037849030923098326,,
162,130249,,,0.0023035062476992607,,
162,130299,,,0.006268515717238188,,
162,130349,,,0.000979730160906911,,
162,130399,,,0.00439641484990716,,
162,130399,,,,0.9460018277168274,0.5323390364646912
162,130399,,0.006258534733206034,,,
163,130449,,,0.00034423527540639043,,
163,130499,,,0.0016667194431647658,,
163,130549,,,0.0012481041485443711,,
163,130599,,,0.007460388354957104,,
163,130649,,,0.004950741305947304,,
163,130699,,,0.017431633546948433,,
163,130749,,,0.005216056481003761,,
163,130799,,,0.007099234499037266,,
163,130849,,,0.000801278802100569,,
163,130899,,,0.006078215315937996,,
163,130949,,,0.005776030011475086,,
163,130999,,,0.0006892567616887391,,
163,131049,,,0.019367363303899765,,
163,131099,,,0.008981253951787949,,
163,131149,,,0.025058185681700706,,
163,131199,,,0.000540618784725666,,
163,131199,,,,0.9461635947227478,0.5257800221443176
163,131199,,0.006276246160268784,,,
164,131249,,,0.0026984522119164467,,
164,131299,,,0.031958889216184616,,
164,131349,,,0.00023633330420125276,,
164,131399,,,0.0007259024423547089,,
164,131449,,,0.0012185530504211783,,
164,131499,,,0.0013802420580759645,,
164,131549,,,0.002701867138966918,,
164,131599,,,0.01075369119644165,,
164,131649,,,0.014300905168056488,,
164,131699,,,0.013330357149243355,,
164,131749,,,0.005691829603165388,,
164,131799,,,0.0013880273327231407,,
164,131849,,,0.01854863204061985,,
164,131899,,,0.011155457235872746,,
164,131949,,,0.001890068408101797,,
164,131999,,,0.001732266740873456,,
164,131999,,,,0.9457677006721497,0.5355222225189209
164,131999,,0.0057164141908288,,,
165,132049,,,0.00048675021389499307,,
165,132099,,,0.0013329469365999103,,
165,132149,,,0.010962340049445629,,
165,132199,,,0.01268261019140482,,
165,132249,,,0.005669118836522102,,
165,132299,,,0.001062189694494009,,
165,132349,,,0.002587464638054371,,
165,132399,,,0.0032771327532827854,,
165,132449,,,0.009714601561427116,,
165,132499,,,0.0014989122282713652,,
165,132549,,,0.003932599443942308,,
165,132599,,,0.0036685133818536997,,
165,132649,,,0.015401778742671013,,
165,132699,,,0.03709247335791588,,
165,132749,,,0.007785764988511801,,
165,132799,,,0.008832831867039204,,
165,132799,,,,0.9465488195419312,0.537590503692627
165,132799,,0.005739685148000717,,,
166,132849,,,0.0021800545509904623,,
166,132899,,,0.011589647270739079,,
166,132949,,,0.007146489340811968,,
166,132999,,,0.005726379808038473,,
166,133049,,,0.003842670936137438,,
166,133099,,,0.001294333254918456,,
166,133149,,,0.002179404255002737,,
166,133199,,,0.0032383170910179615,,
166,133249,,,0.0055935680866241455,,
166,133299,,,0.0009010955109260976,,
166,133349,,,0.0008159619173966348,,
166,133399,,,0.011529098264873028,,
166,133449,,,0.004630310460925102,,
166,133499,,,0.0017621956067159772,,
166,133549,,,0.0032591798808425665,,
166,133599,,,0.001621682196855545,,
166,133599,,,,0.946845293045044,0.540093183517456
166,133599,,0.006579900160431862,,,
167,133649,,,0.0109639847651124,,
167,133699,,,0.00200066645629704,,
167,133749,,,0.0008436799398623407,,
167,133799,,,0.0035923561081290245,,
167,133849,,,0.0007495895843021572,,
167,133899,,,0.00276783830486238,,
167,133949,,,0.0013854578137397766,,
167,133999,,,0.0009956399444490671,,
167,134049,,,0.004066029097884893,,
167,134099,,,0.0005565562751144171,,
167,134149,,,0.0017333588330075145,,
167,134199,,,0.008781823329627514,,
167,134249,,,0.043938640505075455,,
167,134299,,,0.0019885010551661253,,
167,134349,,,0.0006868338095955551,,
167,134399,,,0.0005788955604657531,,
167,134399,,,,0.9470010995864868,0.5284098982810974
167,134399,,0.005401180125772953,,,
168,134449,,,0.0043912241235375404,,
168,134499,,,0.005344786215573549,,
168,134549,,,0.0012154446449130774,,
168,134599,,,0.0010749576613307,,
168,134649,,,0.0020392623264342546,,
168,134699,,,0.009896470233798027,,
168,134749,,,0.0022502774372696877,,
168,134799,,,0.0021947461646050215,,
168,134849,,,0.005758742336183786,,
168,134899,,,0.00823084358125925,,
168,134949,,,0.0028821327723562717,,
168,134999,,,0.0035225911997258663,,
168,135049,,,0.00632012402638793,,
168,135099,,,0.00478996429592371,,
168,135149,,,0.006208972539752722,,
168,135199,,,0.0059230271726846695,,
168,135199,,,,0.9474137425422668,0.5354893803596497
168,135199,,0.005536169279366732,,,
169,135249,,,0.008797908201813698,,
169,135299,,,0.0020859399810433388,,
169,135349,,,0.0042730048298835754,,
169,135399,,,0.0003828332992270589,,
169,135449,,,0.01300185825675726,,
169,135499,,,0.0038994415663182735,,
169,135549,,,0.003855188610032201,,
169,135599,,,0.008897009305655956,,
169,135649,,,0.02475043572485447,,
169,135699,,,0.00890337023884058,,
169,135749,,,0.002053470117971301,,
169,135799,,,0.001617326750420034,,
169,135849,,,0.0011647584615275264,,
169,135899,,,0.009852060116827488,,
169,135949,,,0.01493807602673769,,
169,135999,,,0.010149707086384296,,
169,135999,,,,0.9457753896713257,0.5346882343292236
169,135999,,0.005944681353867054,,,
170,136049,,,0.0006490693194791675,,
170,136099,,,0.007814445532858372,,
170,136149,,,0.0017340147169306874,,
170,136199,,,0.011921092867851257,,
170,136249,,,0.007716540712863207,,
170,136299,,,0.02479943074285984,,
170,136349,,,0.009163087233901024,,
170,136399,,,0.0009041401208378375,,
170,136449,,,0.003166415262967348,,
170,136499,,,0.00036315969191491604,,
170,136549,,,0.00684899277985096,,
170,136599,,,0.012312398292124271,,
170,136649,,,0.0009474718826822937,,
170,136699,,,0.01372319832444191,,
170,136749,,,0.009876610711216927,,
170,136799,,,0.005224346183240414,,
170,136799,,,,0.9457207322120667,0.5262702107429504
170,136799,,0.007142065558582544,,,
171,136849,,,0.000456974987173453,,
171,136899,,,0.0014777042670175433,,
171,136949,,,0.0009542411426082253,,
171,136999,,,0.0006165244267322123,,
171,137049,,,0.0016010469989851117,,
171,137099,,,0.0015394845977425575,,
171,137149,,,0.013518459163606167,,
171,137199,,,0.004404587205499411,,
171,137249,,,0.0007641806732863188,,
171,137299,,,0.0018903820309787989,,
171,137349,,,0.011503048241138458,,
171,137399,,,0.0015498243737965822,,
171,137449,,,0.0120153883472085,,
171,137499,,,0.01529211737215519,,
171,137549,,,0.019751286134123802,,
171,137599,,,0.009126894176006317,,
171,137599,,,,0.9469118118286133,0.528134286403656
171,137599,,0.005084474571049213,,,
172,137649,,,0.0013278190745040774,,
172,137699,,,0.007004464976489544,,
172,137749,,,0.0006763160927221179,,
172,137799,,,0.00557765131816268,,
172,137849,,,0.0015476682456210256,,
172,137899,,,0.011011345311999321,,
172,137949,,,0.0028631805907934904,,
172,137999,,,0.002215116750448942,,
172,138049,,,0.0009512949618510902,,
172,138099,,,0.004593558143824339,,
172,138149,,,0.01191886980086565,,
172,138199,,,0.008566897362470627,,
172,138249,,,0.003955846186727285,,
172,138299,,,0.006131128873676062,,
172,138349,,,0.0008608770440332592,,
172,138399,,,0.0025224245619028807,,
172,138399,,,,0.947299599647522,0.5272112488746643
172,138399,,0.005517304874956608,,,
173,138449,,,0.0009804830187931657,,
173,138499,,,0.006022811401635408,,
173,138549,,,0.0007594312774017453,,
173,138599,,,0.0006977919838391244,,
173,138649,,,0.00454475125297904,,
173,138699,,,0.0007695265812799335,,
173,138749,,,0.000966385705396533,,
173,138799,,,0.0017810972640290856,,
173,138849,,,0.014170554466545582,,
173,138899,,,0.02410086989402771,,
173,138949,,,0.0012312999460846186,,
173,138999,,,0.0019849787931889296,,
173,139049,,,0.0045674522407352924,,
173,139099,,,0.003512866795063019,,
173,139149,,,0.0025959343183785677,,
173,139199,,,0.005015566013753414,,
173,139199,,,,0.9476585984230042,0.5200810432434082
173,139199,,0.005696113687008619,,,
174,139249,,,0.01810814067721367,,
174,139299,,,0.005466512870043516,,
174,139349,,,0.0021531323436647654,,
174,139399,,,0.002544550923630595,,
174,139449,,,0.006444984581321478,,
174,139499,,,0.002811957383528352,,
174,139549,,,0.0037987730465829372,,
174,139599,,,0.011096923612058163,,
174,139649,,,0.002705117454752326,,
174,139699,,,0.006050200667232275,,
174,139749,,,0.0016016718000173569,,
174,139799,,,0.022006485611200333,,
174,139849,,,0.0034911753609776497,,
174,139899,,,0.0012905214680358768,,
174,139949,,,0.005219607148319483,,
174,139999,,,0.0006545097567141056,,
174,139999,,,,0.9476738572120667,0.5283238291740417
174,139999,,0.00594248017296195,,,
175,140049,,,0.0014758927281945944,,
175,140099,,,0.005716210231184959,,
175,140149,,,0.009219721890985966,,
175,140199,,,0.0006248674471862614,,
175,140249,,,0.002216228051111102,,
175,140299,,,0.0005539287230931222,,
175,140349,,,0.0023868652060627937,,
175,140399,,,0.003289998508989811,,
175,140449,,,0.0009692099411040545,,
175,140499,,,0.005893825553357601,,
175,140549,,,0.004534720443189144,,
175,140599,,,0.0023177815601229668,,
175,140649,,,0.002828494179993868,,
175,140699,,,0.004159355536103249,,
175,140749,,,0.009464208967983723,,
175,140799,,,0.001855845213867724,,
175,140799,,,,0.9474369883537292,0.5227862596511841
175,140799,,0.0058847288601100445,,,
176,140849,,,0.008276511915028095,,
176,140899,,,0.011271131224930286,,
176,140949,,,0.01122718770056963,,
176,140999,,,0.0037300868425518274,,
176,141049,,,0.037856463342905045,,
176,141099,,,0.004098719917237759,,
176,141149,,,0.0008660722523927689,,
176,141199,,,0.003956970758736134,,
176,141249,,,0.0028778689447790384,,
176,141299,,,0.0029539759270846844,,
176,141349,,,0.0026601962745189667,,
176,141399,,,0.005072525702416897,,
176,141449,,,0.009312072768807411,,
176,141499,,,0.008374325931072235,,
176,141549,,,0.0041435188613832,,
176,141599,,,0.0003421763831283897,,
176,141599,,,,0.947284460067749,0.528117835521698
176,141599,,0.005626291502267122,,,
177,141649,,,0.017878565937280655,,
177,141699,,,0.005045302212238312,,
177,141749,,,0.005307906772941351,,
177,141799,,,0.004249067045748234,,
177,141849,,,0.03564009442925453,,
177,141899,,,0.005533809307962656,,
177,141949,,,0.004786699078977108,,
177,141999,,,0.022985437884926796,,
177,142049,,,0.0025673445779830217,,
177,142099,,,0.001706687267869711,,
177,142149,,,0.0006853107479400933,,
177,142199,,,0.0005906142177991569,,
177,142249,,,0.007773338817059994,,
177,142299,,,0.003971317782998085,,
177,142349,,,0.004225797951221466,,
177,142399,,,0.0028131860308349133,,
177,142399,,,,0.9477889537811279,0.5062417984008789
177,142399,,0.005746854934841394,,,
178,142449,,,0.002256034640595317,,
178,142499,,,0.00535237230360508,,
178,142549,,,0.0012132554547861218,,
178,142599,,,0.00466195959597826,,
178,142649,,,0.0032881516963243484,,
178,142699,,,0.006232960149645805,,
178,142749,,,0.0007960635120980442,,
178,142799,,,0.0008661664905957878,,
178,142849,,,0.0027038028929382563,,
178,142899,,,0.015536980703473091,,
178,142949,,,0.0072677903808653355,,
178,142999,,,0.00295065576210618,,
178,143049,,,0.011310928501188755,,
178,143099,,,0.007760974112898111,,
178,143149,,,0.007571612950414419,,
178,143199,,,0.00463141081854701,,
178,143199,,,,0.9477031230926514,0.5260032415390015
178,143199,,0.005705433432012796,,,
179,143249,,,0.001593911089003086,,
179,143299,,,0.00041212845826521516,,
179,143349,,,0.005727240815758705,,
179,143399,,,0.0012204484082758427,,
179,143449,,,0.0007965331897139549,,
179,143499,,,0.0006053171819075942,,
179,143549,,,0.0026263438630849123,,
179,143599,,,0.0041587320156395435,,
179,143649,,,0.0020909570157527924,,
179,143699,,,0.001749010756611824,,
179,143749,,,0.0003108273958787322,,
179,143799,,,0.0014868966536596417,,
179,143849,,,0.0069755129516124725,,
179,143899,,,0.0026717011351138353,,
179,143949,,,0.002791628008708358,,
179,143999,,,0.00392120098695159,,
179,143999,,,,0.9485483169555664,0.5137070417404175
179,143999,,0.0048011597245931625,,,
180,144049,,,0.008051510900259018,,
180,144099,,,0.001048280275426805,,
180,144149,,,0.0014495488721877337,,
180,144199,,,0.009776723571121693,,
180,144249,,,0.0030698683112859726,,
180,144299,,,0.0007225672015920281,,
180,144349,,,0.0033748773857951164,,
180,144399,,,0.015100681222975254,,
180,144449,,,0.0005368849961087108,,
180,144499,,,0.005662122741341591,,
180,144549,,,0.0027613495476543903,,
180,144599,,,0.005067967809736729,,
180,144649,,,0.0005854248302057385,,
180,144699,,,0.0006664466927759349,,
180,144749,,,0.004291577264666557,,
180,144799,,,0.0006184231024235487,,
180,144799,,,,0.9478704929351807,0.5133072137832642
180,144799,,0.00539413234218955,,,
181,144849,,,0.004293328151106834,,
181,144899,,,0.00044616832747124135,,
181,144949,,,0.002007428091019392,,
181,144999,,,0.014209241606295109,,
181,145049,,,0.0031977531034499407,,
181,145099,,,0.0020641256123781204,,
181,145149,,,0.0005220873281359673,,
181,145199,,,0.004726306069642305,,
181,145249,,,0.004115175921469927,,
181,145299,,,0.0026990401092916727,,
181,145349,,,0.006236724555492401,,
181,145399,,,0.004916246980428696,,
181,145449,,,0.006015850696712732,,
181,145499,,,0.011753639206290245,,
181,145549,,,0.0009206687100231647,,
181,145599,,,0.00781868863850832,,
181,145599,,,,0.947672963142395,0.5234472155570984
181,145599,,0.006098045967519283,,,
182,145649,,,0.0009778765961527824,,
182,145699,,,0.0002553836384322494,,
182,145749,,,0.005152495577931404,,
182,145799,,,0.001023793825879693,,
182,145849,,,0.0033351611346006393,,
182,145899,,,0.002519510919228196,,
182,145949,,,0.0075614419765770435,,
182,145999,,,0.0006741954712197185,,
182,146049,,,0.002066563116386533,,
182,146099,,,0.004895852878689766,,
182,146149,,,0.006487648468464613,,
182,146199,,,0.0043304492719471455,,
182,146249,,,0.00036901552812196314,,
182,146299,,,0.005049197934567928,,
182,146349,,,0.012003172188997269,,
182,146399,,,0.000890455674380064,,
182,146399,,,,0.9483638405799866,0.5225921869277954
182,146399,,0.005171108525246382,,,
183,146449,,,0.0029356172308325768,,
183,146499,,,0.0006139222532510757,,
183,146549,,,0.0007863750797696412,,
183,146599,,,0.0021498524583876133,,
183,146649,,,0.003420958761125803,,
183,146699,,,0.0005704095819965005,,
183,146749,,,0.011330665089190006,,
183,146799,,,0.01915871910750866,,
183,146849,,,0.004171327687799931,,
183,146899,,,0.0220085009932518,,
183,146949,,,0.0034519494511187077,,
183,146999,,,0.01038582343608141,,
183,147049,,,0.008683426305651665,,
183,147099,,,0.0009949044324457645,,
183,147149,,,0.0038260414730757475,,
183,147199,,,0.0035279591102153063,,
183,147199,,,,0.9474103450775146,0.5245929956436157
183,147199,,0.005834814626723528,,,
184,147249,,,0.0005572644877247512,,
184,147299,,,0.004286049399524927,,
184,147349,,,0.02900618314743042,,
184,147399,,,0.006468307692557573,,
184,147449,,,0.0024477283004671335,,
184,147499,,,0.006381136830896139,,
184,147549,,,0.0006793700740672648,,
184,147599,,,0.005699900910258293,,
184,147649,,,0.011847538873553276,,
184,147699,,,0.013999431394040585,,
184,147749,,,0.00977294985204935,,
184,147799,,,0.0028414586558938026,,
184,147849,,,0.000609507376793772,,
184,147899,,,0.00995677337050438,,
184,147949,,,0.0008385660476051271,,
184,147999,,,0.005409163422882557,,
184,147999,,,,0.947280764579773,0.5270335674285889
184,147999,,0.005500379484146833,,,
185,148049,,,0.0010117252822965384,,
185,148099,,,0.002287609037011862,,
185,148149,,,0.001520989229902625,,
185,148199,,,0.008242529816925526,,
185,148249,,,0.0051936800591647625,,
185,148299,,,0.01868424564599991,,
185,148349,,,0.01909719966351986,,
185,148399,,,0.0011469851015135646,,
185,148449,,,0.002318891929462552,,
185,148499,,,0.0008184419712051749,,
185,148549,,,0.0026956289075315,,
185,148599,,,0.0026412566658109426,,
185,148649,,,0.0024818959645926952,,
185,148699,,,0.004798918031156063,,
185,148749,,,0.003170131240040064,,
185,148799,,,0.0062990798614919186,,
185,148799,,,,0.9466598629951477,0.5199543833732605
185,148799,,0.0050982278771698475,,,
186,148849,,,0.007542228326201439,,
186,148899,,,0.0004633470671251416,,
186,148949,,,0.00047600778634659946,,
186,148999,,,0.0054999846033751965,,
186,149049,,,0.0008429981535300612,,
186,149099,,,0.007327274419367313,,
186,149149,,,0.008124593645334244,,
186,149199,,,0.0014340784400701523,,
186,149249,,,0.001410449855029583,,
186,149299,,,0.01572447270154953,,
186,149349,,,0.009467987343668938,,
186,149399,,,0.006654263939708471,,
186,149449,,,0.0023851427249610424,,
186,149499,,,0.026094963774085045,,
186,149549,,,0.004798832815140486,,
186,149599,,,0.0036565710324794054,,
186,149599,,,,0.948290228843689,0.5072721242904663
186,149599,,0.0056497748009860516,,,
187,149649,,,0.0016461071791127324,,
187,149699,,,0.0005191883537918329,,
187,149749,,,0.002488792408257723,,
187,149799,,,0.002884344197809696,,
187,149849,,,0.0017693242989480495,,
187,149899,,,0.0060201347805559635,,
187,149949,,,0.0007844897918403149,,
187,149999,,,0.003971514292061329,,
187,150049,,,0.0034513555001467466,,
187,150099,,,0.0016938472399488091,,
187,150149,,,0.008294661529362202,,
187,150199,,,0.006008177064359188,,
187,150249,,,0.004013706464320421,,
187,150299,,,0.0009562637424096465,,
187,150349,,,0.0025009806267917156,,
187,150399,,,0.0037127076648175716,,
187,150399,,,,0.9477300643920898,0.5114784836769104
187,150399,,0.005263711325824261,,,
188,150449,,,0.0005142821464687586,,
188,150499,,,0.0013010037364438176,,
188,150549,,,0.0008369932766072452,,
188,150599,,,0.0005182289169169962,,
188,150649,,,0.00651737954467535,,
188,150699,,,0.0077069965191185474,,
188,150749,,,0.0004165922582615167,,
188,150799,,,0.002465588040649891,,
188,150849,,,0.003307296894490719,,
188,150899,,,0.0051262108609080315,,
188,150949,,,0.0021979943849146366,,
188,150999,,,0.010458098724484444,,
188,151049,,,0.0010800810996443033,,
188,151099,,,0.007923003286123276,,
188,151149,,,0.0012798960087820888,,
188,151199,,,0.02207116410136223,,
188,151199,,,,0.9481304883956909,0.5269953012466431
188,151199,,0.005581076256930828,,,
189,151249,,,0.0057808393612504005,,
189,151299,,,0.004120354540646076,,
189,151349,,,0.0031384958419948816,,
189,151399,,,0.00392431253567338,,
189,151449,,,0.002853406360372901,,
189,151499,,,0.002205116208642721,,
189,151549,,,0.012871121987700462,,
189,151599,,,0.009634779766201973,,
189,151649,,,0.023821884766221046,,
189,151699,,,0.005093707703053951,,
189,151749,,,0.003154602600261569,,
189,151799,,,0.0009099768358282745,,
189,151849,,,0.002247934229671955,,
189,151899,,,0.014773095026612282,,
189,151949,,,0.0021172447595745325,,
189,151999,,,0.0012723118998110294,,
189,151999,,,,0.9476552605628967,0.5123643279075623
189,151999,,0.004948841407895088,,,
190,152049,,,0.01062845904380083,,
190,152099,,,0.0015752328326925635,,
190,152149,,,0.0003839888668153435,,
190,152199,,,0.0025691937189549208,,
190,152249,,,0.0006100559257902205,,
190,152299,,,0.000658081378787756,,
190,152349,,,0.017091164365410805,,
190,152399,,,0.0011863114777952433,,
190,152449,,,0.03111896477639675,,
190,152499,,,0.005833211820572615,,
190,152549,,,0.007193894125521183,,
190,152599,,,0.0032669452484697104,,
190,152649,,,0.0006288699223659933,,
190,152699,,,0.0016221837140619755,,
190,152749,,,0.00034402214805595577,,
190,152799,,,0.009495004080235958,,
190,152799,,,,0.9472795724868774,0.5193747282028198
190,152799,,0.00505879707634449,,,
191,152849,,,0.011060062795877457,,
191,152899,,,0.0009736717911437154,,
191,152949,,,0.006344441324472427,,
191,152999,,,0.0008154038223437965,,
191,153049,,,0.001880441908724606,,
191,153099,,,0.00024491018848493695,,
191,153149,,,0.003900411305949092,,
191,153199,,,0.0027578328736126423,,
191,153249,,,0.018288780003786087,,
191,153299,,,0.012070825323462486,,
191,153349,,,0.0025945696979761124,,
191,153399,,,0.011247619986534119,,
191,153449,,,0.030478350818157196,,
191,153499,,,0.01783016510307789,,
191,153549,,,0.016698729246854782,,
191,153599,,,0.0017191973747685552,,
191,153599,,,,0.9481469988822937,0.5213373303413391
191,153599,,0.005121476948261261,,,
192,153649,,,0.021084805950522423,,
192,153699,,,0.0012450474314391613,,
192,153749,,,0.00016369440709240735,,
192,153799,,,0.006658914498984814,,
192,153849,,,0.0017372496658936143,,
192,153899,,,0.00041428531403653324,,
192,153949,,,0.010822175070643425,,
192,153999,,,0.006947845220565796,,
192,154049,,,0.01593121699988842,,
192,154099,,,0.0008353646844625473,,
192,154149,,,0.0183763075619936,,
192,154199,,,0.0002561361179687083,,
192,154249,,,0.0036292143631726503,,
192,154299,,,0.0042083426378667355,,
192,154349,,,0.041761886328458786,,
192,154399,,,0.0008137493277899921,,
192,154399,,,,0.9483781456947327,0.5181321501731873
192,154399,,0.005569936707615852,,,
193,154449,,,0.008803697302937508,,
193,154499,,,0.0009243013337254524,,
193,154549,,,0.0024292224552482367,,
193,154599,,,0.0005994820967316628,,
193,154649,,,0.0023747507948428392,,
193,154699,,,0.005000443663448095,,
193,154749,,,0.0037104643415659666,,
193,154799,,,0.0006993471179157495,,
193,154849,,,0.001077914726920426,,
193,154899,,,0.003157438011839986,,
193,154949,,,0.017411168664693832,,
193,154999,,,0.015171057544648647,,
193,155049,,,0.007976538501679897,,
193,155099,,,0.00210161623544991,,
193,155149,,,0.0015337037621065974,,
193,155199,,,0.001633034902624786,,
193,155199,,,,0.947912871837616,0.5175175070762634
193,155199,,0.0052741640247404575,,,
194,155249,,,0.0014381740475073457,,
194,155299,,,0.01006266288459301,,
194,155349,,,0.0006317297811619937,,
194,155399,,,0.016113853082060814,,
194,155449,,,0.0031455042771995068,,
194,155499,,,0.0009605938685126603,,
194,155549,,,0.0025313326623290777,,
194,155599,,,0.0012525648344308138,,
194,155649,,,0.013447658158838749,,
194,155699,,,0.006597499363124371,,
194,155749,,,0.006806256715208292,,
194,155799,,,0.006388288456946611,,
194,155849,,,0.0023797843605279922,,
194,155899,,,0.001457741716876626,,
194,155949,,,0.0005053146160207689,,
194,155999,,,0.011639206670224667,,
194,155999,,,,0.9478683471679688,0.5237017869949341
194,155999,,0.005385254975408316,,,
195,156049,,,0.009604948572814465,,
195,156099,,,0.000413228728575632,,
195,156149,,,0.0009179692715406418,,
195,156199,,,0.004506174940615892,,
195,156249,,,0.0019315987592563033,,
195,156299,,,0.00283832591958344,,
195,156349,,,0.0003212543379049748,,
195,156399,,,0.0009950409876182675,,
195,156449,,,0.022863635793328285,,
195,156499,,,0.000455458794021979,,
195,156549,,,0.022017784416675568,,
195,156599,,,0.0004655778466258198,,
195,156649,,,0.00124672322999686,,
195,156699,,,0.005114049185067415,,
195,156749,,,0.005007534753531218,,
195,156799,,,0.0031564910896122456,,
195,156799,,,,0.9482346773147583,0.5121739506721497
195,156799,,0.005201089661568403,,,
196,156849,,,0.0012177838943898678,,
196,156899,,,0.009443907998502254,,
196,156949,,,0.000447192694991827,,
196,156999,,,0.007661838550120592,,
196,157049,,,0.012756160460412502,,
196,157099,,,0.0008437013020738959,,
196,157149,,,0.0008331484859809279,,
196,157199,,,0.029688727110624313,,
196,157249,,,0.01286324579268694,,
196,157299,,,0.001557778799906373,,
196,157349,,,0.009571791626513004,,
196,157399,,,0.0003626853576861322,,
196,157449,,,0.015145882032811642,,
196,157499,,,0.0017582150176167488,,
196,157549,,,0.0014293291606009007,,
196,157599,,,0.0018847753526642919,,
196,157599,,,,0.9485363960266113,0.5194530487060547
196,157599,,0.005339611787348986,,,
197,157649,,,0.010401252657175064,,
197,157699,,,0.000699270167388022,,
197,157749,,,0.01977369748055935,,
197,157799,,,0.000391576555557549,,
197,157849,,,0.002530330093577504,,
197,157899,,,0.0012864102609455585,,
197,157949,,,0.0011401715455576777,,
197,157999,,,0.0007070829160511494,,
197,158049,,,0.0169510580599308,,
197,158099,,,0.0033417551312595606,,
197,158149,,,0.00842110626399517,,
197,158199,,,0.004915713798254728,,
197,158249,,,0.012780068442225456,,
197,158299,,,0.01705309748649597,,
197,158349,,,0.028784936293959618,,
197,158399,,,0.0035427771508693695,,
197,158399,,,,0.9485039114952087,0.528050422668457
197,158399,,0.005032770801335573,,,
198,158449,,,0.002124224556609988,,
198,158499,,,0.0025378302671015263,,
198,158549,,,0.010218341834843159,,
198,158599,,,0.03467888757586479,,
198,158649,,,0.0023380103521049023,,
198,158699,,,0.0030304258689284325,,
198,158749,,,0.006978804711252451,,
198,158799,,,0.0018222691724076867,,
198,158849,,,0.0008601353038102388,,
198,158899,,,0.0051880995742976665,,
198,158949,,,0.000592347583733499,,
198,158999,,,0.0006425245082937181,,
198,159049,,,0.005820188205689192,,
198,159099,,,0.00337479030713439,,
198,159149,,,0.0010815092828124762,,
198,159199,,,0.025811495259404182,,
198,159199,,,,0.9485193490982056,0.5052205324172974
198,159199,,0.0054357582703232765,,,
199,159249,,,0.0037946279626339674,,
199,159299,,,0.0009579301113262773,,
199,159349,,,0.0006335994694381952,,
199,159399,,,0.0013485451927408576,,
199,159449,,,0.0005038892268203199,,
199,159499,,,0.0009349558968096972,,
199,159549,,,0.001932753250002861,,
199,159599,,,0.0034763000439852476,,
199,159649,,,0.0002692075213417411,,
199,159699,,,0.004659723956137896,,
199,159749,,,0.003497486701235175,,
199,159799,,,0.0018119701417163014,,
199,159849,,,0.004807102959603071,,
199,159899,,,0.006576931104063988,,
199,159949,,,0.003079879330471158,,
199,159999,,,0.022429248318076134,,
199,159999,,,,0.9490024447441101,0.5327448844909668
199,159999,,0.004637898411601782,,,
200,160049,,,0.0009163266513496637,,
200,160099,,,0.0064245969988405704,,
200,160149,,,0.0004498131456784904,,
